Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Time on Site,Income Tier,Region,Time on Site Tier
1808,20,Male,City H,72024,"[{""Purchase Date"": ""2025-03-25"", ""Product Category"": ""Home & Garden"", ""Price"": 445.49, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-15"", ""Product Category"": ""Electronics"", ""Price"": 408.99, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-23"", ""Product Category"": ""Clothing"", ""Price"": 54.02, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-15"", ""Product Category"": ""Clothing"", ""Price"": 21.02, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-15"", ""Product Category"": ""Home & Garden"", ""Price"": 656.27, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-05-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-07T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-05-26T11:09:23Z"", ""Product Category"": ""Electronics""}]",192.9,Medium,,Medium
1809,56,Female,City N,117562,"[{""Purchase Date"": ""2024-07-15"", ""Product Category"": ""Clothing"", ""Price"": 20.51, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 2}}, {""Purchase Date"": ""2025-04-15"", ""Product Category"": ""Electronics"", ""Price"": 704.82, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 2}}]","[{""Timestamp"": ""2025-02-13T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-11T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",59.9,Very High,Region 2,Short
1810,57,Male,City H,76636,"[{""Purchase Date"": ""2024-10-06"", ""Product Category"": ""Home & Garden"", ""Price"": 194.47, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-15"", ""Product Category"": ""Electronics"", ""Price"": 675.06, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-01-20"", ""Product Category"": ""Electronics"", ""Price"": 874.41, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-10-15T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-02T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-10T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-17T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-12-28T11:09:23Z"", ""Product Category"": ""Electronics""}]",48.1,Medium,,Short
1811,28,Male,City A,49279,"[{""Purchase Date"": ""2025-04-28"", ""Product Category"": ""Clothing"", ""Price"": 91.61, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-05-25"", ""Product Category"": ""Home & Garden"", ""Price"": 236.9, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-02-09"", ""Product Category"": ""Clothing"", ""Price"": 409.28, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-07-26T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-21T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-10T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-25T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",466.9,Low,Region 1,Very Long
1812,33,Male,City G,69402,"[{""Purchase Date"": ""2024-06-03"", ""Product Category"": ""Clothing"", ""Price"": 871.33, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-07-05T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-18T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-10T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",445.2,Medium,,Very Long
1813,31,Female,City T,46524,"[{""Purchase Date"": ""2024-05-13"", ""Product Category"": ""Electronics"", ""Price"": 563.02, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-06-30"", ""Product Category"": ""Clothing"", ""Price"": 583.59, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-09-07"", ""Product Category"": ""Home & Garden"", ""Price"": 61.67, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}]","[{""Timestamp"": ""2025-03-01T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-02T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-05-25T11:09:23Z"", ""Product Category"": ""Clothing""}]",343.0,Low,Region 2,Very Long
1814,38,Female,City E,38282,"[{""Purchase Date"": ""2024-10-25"", ""Product Category"": ""Electronics"", ""Price"": 903.49, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2024-10-06"", ""Product Category"": ""Clothing"", ""Price"": 267.94, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-14"", ""Product Category"": ""Electronics"", ""Price"": 630.52, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2025-01-31"", ""Product Category"": ""Electronics"", ""Price"": 347.13, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-07-15T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-14T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-26T11:09:23Z"", ""Product Category"": ""Clothing""}]",344.7,Low,Region 8,Very Long
1815,40,Female,City Z,113237,"[{""Purchase Date"": ""2025-04-25"", ""Product Category"": ""Home & Garden"", ""Price"": 93.59, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-21"", ""Product Category"": ""Clothing"", ""Price"": 621.7, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-19"", ""Product Category"": ""Home & Garden"", ""Price"": 403.55, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-08-19T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-13T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",368.5,Very High,Region 4,Very Long
1816,56,Male,City L,51065,"[{""Purchase Date"": ""2024-11-21"", ""Product Category"": ""Home & Garden"", ""Price"": 847.02, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}]","[{""Timestamp"": ""2025-01-28T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-31T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-01T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-09-01T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-14T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",122.1,Medium,Region 7,Medium
1817,53,Female,City G,73340,"[{""Purchase Date"": ""2024-12-25"", ""Product Category"": ""Clothing"", ""Price"": 665.38, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-05-04"", ""Product Category"": ""Clothing"", ""Price"": 310.22, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-31"", ""Product Category"": ""Electronics"", ""Price"": 825.77, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-11-26"", ""Product Category"": ""Home & Garden"", ""Price"": 444.88, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-10-24"", ""Product Category"": ""Electronics"", ""Price"": 84.41, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}]","[{""Timestamp"": ""2025-02-24T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",464.9,Medium,,Very Long
1818,61,Male,City O,67019,"[{""Purchase Date"": ""2024-09-01"", ""Product Category"": ""Clothing"", ""Price"": 277.62, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-21"", ""Product Category"": ""Home & Garden"", ""Price"": 669.96, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-05-26"", ""Product Category"": ""Clothing"", ""Price"": 77.49, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-14"", ""Product Category"": ""Home & Garden"", ""Price"": 474.06, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-05-12T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-03T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-26T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-10T11:09:23Z"", ""Product Category"": ""Clothing""}]",365.3,Medium,Region 5,Very Long
1819,22,Male,City J,70803,"[{""Purchase Date"": ""2024-05-29"", ""Product Category"": ""Clothing"", ""Price"": 894.55, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}, {""Purchase Date"": ""2025-02-05"", ""Product Category"": ""Home & Garden"", ""Price"": 442.19, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}, {""Purchase Date"": ""2024-06-04"", ""Product Category"": ""Clothing"", ""Price"": 798.57, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-13"", ""Product Category"": ""Home & Garden"", ""Price"": 986.1, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-08-22T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-12-10T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",479.2,Medium,Region 4,Very Long
1820,58,Female,City C,118582,"[{""Purchase Date"": ""2025-04-29"", ""Product Category"": ""Clothing"", ""Price"": 184.05, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2025-03-04"", ""Product Category"": ""Home & Garden"", ""Price"": 124.06, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-05-13T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-12T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-12T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-06T11:09:23Z"", ""Product Category"": ""Clothing""}]",274.4,Very High,Region 1,Long
1821,28,Female,City M,48442,"[{""Purchase Date"": ""2024-12-19"", ""Product Category"": ""Home & Garden"", ""Price"": 687.27, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-02-27"", ""Product Category"": ""Clothing"", ""Price"": 631.52, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-18"", ""Product Category"": ""Electronics"", ""Price"": 537.45, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-08-04"", ""Product Category"": ""Electronics"", ""Price"": 103.06, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2025-03-09T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-16T11:09:23Z"", ""Product Category"": ""Electronics""}]",489.4,Low,Region 8,Very Long
1822,43,Male,City Q,64282,"[{""Purchase Date"": ""2024-07-20"", ""Product Category"": ""Clothing"", ""Price"": 573.28, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-05-02"", ""Product Category"": ""Clothing"", ""Price"": 278.62, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-10-11"", ""Product Category"": ""Clothing"", ""Price"": 958.49, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-06-23"", ""Product Category"": ""Home & Garden"", ""Price"": 884.36, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-09-09T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",220.1,Medium,Region 6,Long
1823,26,Female,City T,39729,"[{""Purchase Date"": ""2024-11-22"", ""Product Category"": ""Electronics"", ""Price"": 372.47, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-11-20"", ""Product Category"": ""Clothing"", ""Price"": 429.94, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-07-06"", ""Product Category"": ""Home & Garden"", ""Price"": 993.39, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-30"", ""Product Category"": ""Electronics"", ""Price"": 803.01, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-08-02T11:09:23Z"", ""Product Category"": ""Electronics""}]",103.9,Low,Region 2,Medium
1824,37,Male,City E,37013,"[{""Purchase Date"": ""2024-12-29"", ""Product Category"": ""Clothing"", ""Price"": 214.23, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2024-10-29"", ""Product Category"": ""Electronics"", ""Price"": 262.52, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-06-11T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-18T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-18T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",237.1,Low,Region 8,Long
1825,27,Male,City S,74246,"[{""Purchase Date"": ""2024-09-25"", ""Product Category"": ""Clothing"", ""Price"": 794.53, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-16"", ""Product Category"": ""Clothing"", ""Price"": 657.94, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2024-09-06"", ""Product Category"": ""Electronics"", ""Price"": 508.78, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}]","[{""Timestamp"": ""2025-03-31T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-08-27T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-05-04T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-24T11:09:23Z"", ""Product Category"": ""Electronics""}]",165.5,Medium,Region 3,Medium
1826,54,Female,City X,117755,"[{""Purchase Date"": ""2024-11-14"", ""Product Category"": ""Clothing"", ""Price"": 657.44, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-03-19"", ""Product Category"": ""Electronics"", ""Price"": 993.59, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-02-20"", ""Product Category"": ""Clothing"", ""Price"": 896.05, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-25"", ""Product Category"": ""Home & Garden"", ""Price"": 83.95, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-23"", ""Product Category"": ""Electronics"", ""Price"": 145.22, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-10-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-06-26T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-04T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-10-24T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-30T11:09:23Z"", ""Product Category"": ""Electronics""}]",186.1,Very High,Region 5,Medium
1827,54,Male,City V,86589,"[{""Purchase Date"": ""2025-03-17"", ""Product Category"": ""Clothing"", ""Price"": 824.6, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-02-02T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-13T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",323.8,High,Region 3,Very Long
1828,61,Female,City M,92849,"[{""Purchase Date"": ""2024-09-29"", ""Product Category"": ""Electronics"", ""Price"": 584.61, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-11-29T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-03T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-01T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-25T11:09:23Z"", ""Product Category"": ""Electronics""}]",415.2,High,Region 8,Very Long
1829,24,Male,City U,36029,"[{""Purchase Date"": ""2025-03-23"", ""Product Category"": ""Home & Garden"", ""Price"": 205.39, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-12-19"", ""Product Category"": ""Clothing"", ""Price"": 797.96, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-06"", ""Product Category"": ""Electronics"", ""Price"": 156.15, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-16"", ""Product Category"": ""Electronics"", ""Price"": 245.35, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-11-05T11:09:23Z"", ""Product Category"": ""Clothing""}]",472.4,Low,Region 3,Very Long
1830,21,Female,City G,106369,"[{""Purchase Date"": ""2024-06-18"", ""Product Category"": ""Clothing"", ""Price"": 576.22, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-06-13"", ""Product Category"": ""Home & Garden"", ""Price"": 950.03, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-10-22"", ""Product Category"": ""Home & Garden"", ""Price"": 859.94, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-19"", ""Product Category"": ""Home & Garden"", ""Price"": 439.41, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-08-07T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-06T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-14T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-03-04T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-29T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",442.1,High,,Very Long
1831,42,Male,City H,45694,"[{""Purchase Date"": ""2024-11-23"", ""Product Category"": ""Home & Garden"", ""Price"": 405.26, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2025-03-05"", ""Product Category"": ""Electronics"", ""Price"": 558.53, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-08-29"", ""Product Category"": ""Home & Garden"", ""Price"": 372.15, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-05-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-03T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-02-20T11:09:23Z"", ""Product Category"": ""Clothing""}]",408.3,Low,,Very Long
1832,24,Female,City C,108296,"[{""Purchase Date"": ""2024-09-12"", ""Product Category"": ""Clothing"", ""Price"": 632.5, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-05-21"", ""Product Category"": ""Home & Garden"", ""Price"": 415.31, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-22"", ""Product Category"": ""Electronics"", ""Price"": 623.87, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-07-12T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-25T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-09T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-05T11:09:23Z"", ""Product Category"": ""Clothing""}]",303.5,High,Region 1,Very Long
1833,55,Female,City U,114594,"[{""Purchase Date"": ""2025-01-16"", ""Product Category"": ""Electronics"", ""Price"": 899.81, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-22"", ""Product Category"": ""Clothing"", ""Price"": 127.74, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-09-02"", ""Product Category"": ""Electronics"", ""Price"": 831.88, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-07-01"", ""Product Category"": ""Clothing"", ""Price"": 944.21, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2025-02-18T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-28T11:09:23Z"", ""Product Category"": ""Clothing""}]",378.9,Very High,Region 3,Very Long
1834,41,Male,City K,75265,"[{""Purchase Date"": ""2025-03-12"", ""Product Category"": ""Clothing"", ""Price"": 311.07, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}, {""Purchase Date"": ""2024-08-29"", ""Product Category"": ""Home & Garden"", ""Price"": 402.19, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-04-19T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-17T11:09:23Z"", ""Product Category"": ""Clothing""}]",370.0,Medium,,Very Long
1835,44,Male,City N,92975,"[{""Purchase Date"": ""2024-09-29"", ""Product Category"": ""Electronics"", ""Price"": 691.68, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-13"", ""Product Category"": ""Clothing"", ""Price"": 614.96, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-12-02"", ""Product Category"": ""Electronics"", ""Price"": 673.7, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-11-13T11:09:23Z"", ""Product Category"": ""Clothing""}]",342.4,High,Region 2,Very Long
1836,20,Female,City J,63017,"[{""Purchase Date"": ""2025-02-10"", ""Product Category"": ""Home & Garden"", ""Price"": 806.4, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}]","[{""Timestamp"": ""2025-02-08T11:09:23Z"", ""Product Category"": ""Clothing""}]",467.6,Medium,Region 4,Very Long
1837,61,Female,City P,84835,"[{""Purchase Date"": ""2024-05-21"", ""Product Category"": ""Home & Garden"", ""Price"": 632.49, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2024-09-08"", ""Product Category"": ""Clothing"", ""Price"": 988.05, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-07-23T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-09-22T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-24T11:09:23Z"", ""Product Category"": ""Electronics""}]",254.1,High,Region 1,Long
1838,57,Male,City U,38047,"[{""Purchase Date"": ""2025-01-08"", ""Product Category"": ""Clothing"", ""Price"": 393.76, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-02-03"", ""Product Category"": ""Electronics"", ""Price"": 224.13, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-05-11"", ""Product Category"": ""Clothing"", ""Price"": 399.05, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-07-13"", ""Product Category"": ""Electronics"", ""Price"": 380.82, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}]","[{""Timestamp"": ""2025-01-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-20T11:09:23Z"", ""Product Category"": ""Clothing""}]",244.1,Low,Region 3,Long
1839,50,Female,City A,69011,"[{""Purchase Date"": ""2024-09-14"", ""Product Category"": ""Home & Garden"", ""Price"": 96.36, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-08-30"", ""Product Category"": ""Electronics"", ""Price"": 715.33, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-09-24"", ""Product Category"": ""Electronics"", ""Price"": 762.3, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-07-10"", ""Product Category"": ""Electronics"", ""Price"": 771.92, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-03-06"", ""Product Category"": ""Clothing"", ""Price"": 383.27, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-05-31T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",258.8,Medium,Region 1,Long
